key,Source,Translated
9db3c952ee9be6f6010c53ed1c157f23,"You have become the leader of the martial arts alliance!! I can't help you much, so I spent some time finding this item. I wonder if it suits your wishes."
a07c1feada343bce580cf3f8a8ea7a11,I also want to know more about other reputations
08d6585bf533e892b58ca9eda0b8cff3,Cold Ice Flow
093992d76eaf3794832ec874f54b8986,【Junzi 】
4836cb08dea2ad2c838514c8d4ea3bee,"This school is located in <TDName>[Bei Mang Mountain]</>, covered in snow and ice, the top of the peak does not melt all year round, one mile down the mountain, the four seasons are like winter, the cold is oppressive."
011fddd37cca8c8ddde73e4b01036efd,Drunken Flow
f76b648a27a5e6269e899aff0c45cbfa,"This school is located in <TDName>[Drunk Immortal Lake]</>, the lake scenery is beautiful and endless, the blue waves are vast, the red lotus depends on each other, the lake side wine, the drunkenness overwhelms people, it is truly a paradise on earth."
6c173f79e64df2314871f56ae749f863,Hidden Weapon Flow
da36eec1f250522d7d1fa05a5a7feccf,"This school is located in <TDName>[Bamboo Fragrance Pond]</>, an oasis in the vast desert, the lake water is blue, the bamboo forest is verdant, the climate is mild and the scenery is pleasant. It is a good place to practice hidden weapons."
cc79f9bb5a477f77c1e68c950fb8bf74,Misfortune Flow
7d60d7de5eb5c299bb8a707eb0acceec,"This school is located in <TDName>[Nine Wolf Cave]</>, a place of yellow sand, caves are irregular, the light is dim, wolves and insects all over the ground, gloomy and terrifying, it is the best place to practice misfortune techniques."
dc9a5a966f578975ea061704e83f6a5b,Scorching Flow
e3998805b07733b478041d3a0e87afed,"This school is located in <TDName>[Chi Bi Gorge]</>, magma and lava, volcanic eruptions, fiery red, scorching heat is hard to get close to, ordinary people can hardly get close, it is an excellent place to practice scorching martial arts."
36a4a16d22b8c51a550f2eae317a80bf,Toxin Flow
05148366f287d950e27e3c69f89347e8,"This school is located in <TDName>[You Ming Valley]</>, gloomy swamps, poisonous insects all over the ground, miasma raging, grass and trees flying dragons, stepping in, immediately poisoned, it is the best place to learn all kinds of highly toxic techniques."
ae9c14f71b2d5acef7ddfb954f35902c,Gu Technique Flow
1c75654ad0220cc126a8c360315444a7,"This school is located in <TDName>[Long Ji Valley]</>, swamps all over the ground, gu worms breeding, it is a natural paradise for practicing gu technique mind method, all kinds of gu worms gathered here, famous far and near, everyone fears. "
fa97802ff89fc28056925243ba1be97f,Ugh~~~It smells so bad~~!!
faa5c3ef39d0d2756f5337ebd3e4790f,"Refuse some people who want to become partners, don't be promiscuous to be a gentleman."
05353653e112c09a1d55c19b618e760c,She pinched her nose in disgust
209d9d94550a0313dd73cc588616fd24,"Miss, do you have any paper?"
20fa2b52246671ec0c80a649c654eadb,"This sect is established <TDName>Chibi Gorge</>, lava magma, volcanic eruption, fiery red, scorching and difficult to approach. Ordinary people can hardly get close. It is an excellent place to practice scorching martial arts."
a7b2c5d629b0ee5d32498344b855c59d,"Here you go, get away, it stinks to death!~~"
a8dad068687718c075721f55e3f6856a,The leader's achievements far surpass ancient and modern times. I have prepared a little gift. I hope the owner will accept it with a smile. 
ab702e560bf34484074d10fb5cb94ee2,So what do you do in the tavern?
7f871139c932d735bcaf9bd37d41ffc5,She disgustedly took out a roll of paper from her arms and threw it to you
648afa2a516bc4e7a6d6c5e7803f8079,Thank you!
fd0941fa997bd8af47946ed914340414,What a poor worm...
8dc6d3e3d74d72ae74e3d468df0f26a7,What was given to you turned out to be a secret book
8dd524eec6af006d1b20259d692bd6b5,......
304d688050235f04fbfb89ae3bd6b462,Pretend to be deaf and dumb
316bbb8941e58bac51631c1430fecfd2,"Encounter battles always begging for mercy, will be evaluated"
75287eb7793f9912689ba3c4fa6f89e3,"You are a mute... Remember, don't eat unclean things in the future."
75e1685d4ef4a4e15bf2e09e1adc9fb3,Obtained 15 Easy Jing Turning Point Pills
7612cd3c4f863b916a59821578e83d10,Not interested for the time being...
fc6eaddf48284be46e7f774cfc12511c,She took out two detoxifying ointments from her arms and threw them to you (and showed pity for you)
cf93571f21a354050e8115855e99573d,"Your martial arts and reputation have spread throughout the rivers and lakes. I admire the hero very much. I want to follow you. My martial arts are mediocre, but I am absolutely loyal. If you don't dislike it, I am willing to saddle the horse for the hero and do my best!"
394a805b0c32b486806bcde0dda13fb3,Accept as a subordinate
d5a2892b7a402a8aa235a65778b21369,The other party's trust in you has reached its extreme
195b8a6b82371563c671d929d603c897,Satisfied
7173f80900ea2ff9fec6568115611305,Refuse
72a64c3d79f808053900d85f63af0eeb,【Cunning and cunning】
fa92a17ccfef2fc5e89f412f7b0b0e86,"I understand, my strength is insufficient and it is difficult to enter your eyes. Let's part here. If there is a chance, I hope to meet you again. May the hero reach new heights and spread power throughout the rivers and lakes!"
87190b2ef188503e28ed212eaf48b6d5,Goodbye
c13d92200c647f75dc0fa8f2c8fadd76,"Boy, this place will be Lao Tzu's territory from now on. Be good and take out the money, otherwise you will be sorry!"
3455e2cd5a2fef33ef21e560413f55f6,Are you talking to me??
4ebcec6405edcb6f6f80e569183e920f,"Right~~Right~Sorry! I was wrong, I was blind and didn't see it was you, the hero. Please forgive me, hero."
2645e6b13fe7082ddd4f2f43a45abc50,The other party became more afraid
4ee35203cbdeabcde7da7757513c5e0c,Warn and forgive him
020f2d15c8decc51ac8268ba10cca790,"Thank you for the kindness of not killing, I want to follow you in the future!!"
68880085734d733b3600d1885dc6f7cb,The other party has developed a worshipful attitude towards you
fa1d58173b998e763c396ab25f7f0378,Accept as a little brother
43b6f22cb7db049b3cfbd071b3e84b36,"In the future, I will saddle the horse and obey your orders!!"
43e17debcc0e901da703d9d391439bf3,Do more to act for heaven and eliminate some bad people.
ba56fbe9abde3a7df30b92b1fc399067,"Master, if you have any orders in the future, just give me <TDName>[orders]</>, I will go through fire and water without hesitation!!"
bb033ac09bbb7dd786c29050f104e0b1,Helping others more will be evaluated
745e25a85ec598a719c35a508a86bd98,Very good
803ca61a18438456d1127f1ece1f3b75,Never lightly spared
68ae938b571fc2d52e31f6863a1b9790,I~~I will fight with you!!!
afd701a2be99eab7907b8fd6942eb1d4,Hmm~~Not worth a blow
5618d7bda61180a4c9990915240f2001,Why?
d0975c7e893ef3f4d614a9b560fbc2c9,"This is the rule of the rivers and lakes, take out the money."
d11ff7b3648abf934a95d9f600074169,【Hate evil like hatred】
d18f1426c9b7ceea20dceda770652070,【Kindness and kindness 】
d2692f33ec3e393b227e44b46e550ff4,(The other party is very satisfied and gives you a finely made clothes) 
92237dc2bc7f8acd778fe2a1c8026716,"At this time, the martial arts are weak, I am afraid I can't beat it, so I have to give money reluctantly."
9906cae1af4a7fd1bf394a7808eb8645,"You know the situation, remember to take the initiative to see Lao Tzu in the future!"
877381541d92440b192ca69d4ae7bbbc,Gave the other party 100 copper coins
0ad8f6211aa1e2db78338835c5de67f5,"Plead for mercy, wait until the strength improves and let him return double"
0ae9b5d36ce880e8a4ab0300c00702bc,"Hahaha, you kid is really good."
1cdd2b961ec34d82bb166a79a4536df0,"While mocking you, the other party actually developed some appreciation."
4781b04b4f8e0964a63a955c8ca9e00e,I can't stand it!!!
fa07782ce5af92de7cdcf30a73933fdd,You are looking for death!!
fb7b7640553226400fbaf6a1878ddfea,You are simply delusional!!
fba0bbd825918ff8b1ac7aa3b18a9b95,I want to ask other questions.
952c556deb618b35d3c0117b41fdfa8b,"Little hero, this outfit is really shabby. I have some clothes here, choose one."
96b7d168a86b9dabfc464a4ab10cb110,"Do more good deeds for people close to themselves, and their reputation will emerge."
976487f762547b9cb5ef23ff692ab652,"Admit that there are some blood debts, but they have nothing to do with you."
28b400c179ff2ba8df98577551a6485b,Give me the most valuable clothes.
2ad3eed9f24fb6bf75f9bd1fe32a52a7,Thank you so much!
2b35a7836192dd74fcfabda441c1543b,"Everyone showed a respectful expression, and their attitude changed."
d9564931f22b0edefe210d578614cc20,Any clothes will do.
8df7a1da157aae561ad395057d5b18e5,"You have a broad vision and are not bound by appearance, which is rare and precious. Any clothes, follow your heart calmly, rare and rare, take these rough clothes to wear."
7eb5be68562c24702b739727f7f19147,(The other party gave you a set of rough clothes)
7f77c04cf2dd70db490fe7ae45e0fb51,【Extinction of humanity】
23060cfc18677d5abd980d62e10fb0aa,Overrated
db6fac73dd53f1587b204cb736498e65,I don't want anything.
f3958868d91d46bedf9c018a2b16c8a9,"You bastard, naked and not grateful for my kindness?"
9cf0ca350bdf58cf9a485cd516040932,(The other party seems a little dissatisfied)
4a8719c6f5510cecbab25e146b927cbd,Why are you still in disarray? Didn't I give you clothes before? Why don't you wear them?
4e5777ac18d5c3d6e61a82d7323c82da,The great hero has extraordinary power. I know a few dangerous places. Are you brave enough to try them?
e8a709244dfa9fdf9084f0e47bc16e3f,Hard to say...
8ba6f1724c493154eea27a38caceb665,"Well, hurry up and put them on, lest you catch a cold. When you are free, how about we drink together?"
b2bdd6561bee7b241572ae90684ad531,I have this in mind
b3440c8f7b050d90df32d25de657b035,Is it not romantic to have multiple partners?
c109fc2f1dab61730468a275b2dd1d82,It's really fun hahaha!
2b9e700cc36534e720c06d607cf4ef3d,Develop appreciation for you
bc630bc05fc7afd8ae42186ac87886ea,Cheers!
c1024e7c047159bbdf46c532f447d9e0,Politely refuse
ec4f391c875f3162bb145010b974496c,"Then let's meet another day, goodbye."
88caf04606a6d7923c0f25b90dc7c846,Goodbye.
193c345ade6c20109d8099095babbc46,I gave it to someone more in need.
45f5c8872a680209a4f108fd1e2a8827,"I didn't expect you to have such a good deed. If everyone in the rivers and lakes is as sincere as you, there will not be so much dispute..."
e8756dd3b6e5428f97c125e1343df2ab,"After sighing, the other party forced you another piece of clothing"
afc45acd0fa87890b85aeed4f80ace04,How did you hurt your leg so badly? Did you fall from the mountain?
2fa0560875d9abfe3aa9b5a1ebcca72a,Request for help
6c6725f4998837f975aa5ca9a49e7e64,"Seeing injustice on the road, draw your sword to help. Come on, I'll take you to find a place to treat your injury."
6ebd66cb23ba606d3d66e0b4ced7c63a,【Promiscuous】
d3ae33277fba8b2748a1622150fd8093,Please!
c14d4dff0c1256b8b4a8030634d14c71,"Treating leg injuries is expensive, forget it, help to the end, here is the money."
938ff38e68448c7b7ca181e509ab6aec,Got 500 copper coins
e2bb3e706549bfb0d62b35de7446e943,Very grateful!
ed8b99b3042ebae47cf8f3aea1b9be6f,"All right, then go back and rest well. Come find me right away if anything's wrong."
d453600da14347134797115322f9b18b,Thank you!
67e377a003ccc07228e0e940e0a91857,(Staring blankly at you)
3e5c437c2a0e51330a35c03de476467d,What's the matter?
42586e15401062e7fc067541ca119031,"May the leader be blessed. In the future, the martial arts will create brilliance under your leadership. I offer this to show my heart."
73dac65d08e1de20dabd547bb4766832,Bastard! You killed my closest person!! I will fight with you!!
ad2cdaf640c38291197c05dd73f2099b,Choose to fight
e13d28eac15b1321b942d26443fc9f3c,Die!
180a07b5c221b542b2c872b0993d6b34,Try to reconcile
d04b3d2f79b7fd57e6ab273b09f67489,What else do you have to say!
2fd1ee2a7dbea8c0bb4392f1dcdc6ef6,Give 1000 copper coins and request reconciliation
5a7937c6b4095a521e9c63d21cc5ea63,(Looking at you fiercely)
91ed89d442996354aa2767bb6665be12,"The other party's reputation is not good, it looks promising."
b1ab867491aab4f3c6ab829411f4203b,"All right, I'll spare you, and we'll stay out of each other's way in the future."
b2325dc5f136cfaeda4ca74b8ab7c636,【Passionate】
0fd39360af525f36d21a6819827d5ed8,The other party has a very good reputation and does not seem willing to reconcile
86576febd977799dbfdfe586ea0eba75,"How can I take money seriously, you are simply delusional!!! Die!"
6633db915b50fde8efebf8322c06f7c3,No choice but to fight
66742092e68b1bf1871d6ec84124ce36,Doing bad things to your own friends is too insidious.
ecf133467b4e4caa879978ae1d4b57a8,"Unable to find suitable reasons, no choice but to fight"
8c0302bec66ba8e749ea9954f3099f15,"I heard that you are very powerful, I have a hard-earned elixir here, take it and you will be invincible in the world!"
8c11e86851161e45a6b6644b570e60dc,【Impulsive and impulsive】
8d42d3f72325b133c44b959dae4ed39b,How to gain fame?
67fa7c8691d8f2e2a0844c1155fdfe3b,"Thank you, take it immediately."
18f1745eaffece7ee074af164c7a98b8,"Hahaha, you bastard, you killed my closest friend, I can't beat you, but the poison you just took was the one I made myself, you deserve it."
192edbf86ec69d255ef5171796baeb8f,Take good care! 
17cd921ebc3f3a383bdc2d2b73951804,"Just after taking the 'elixir', I felt abnormal in my body and was poisoned by 100 layers of miasma!!"
704236d2a78440b3ea233d7b2995cdc9,You~~You are so despicable!!
70a7a2e7902a2c4ade984d5c1c63a9d1,You've got it!
7415e3158c6f8a91a67be6158a394ca9,Ignore the other party
7da488f1750025796961a655ad304f87,How did you fall here...
a742231482e6668090331d4056531954,"Seeing you move forward with a heavy load, it seems that your bag is full. If you don't need it, you can trade with me. I'm a big businessman."
b1a7b2cf2f71137deb94752c8c0f1ed5,Agree to trade
3b196059cd44d95434085785421b0d6b,"That's great, I have a lot of money!"
64cc47e347cccff983629a54fc89e2eb,What's the matter?
9d8b583655ba16ee3f7ffe38f8c6484a,End the conversation
78520bba496fed83164c8fccb6ad58a0,"Ensure that all facilities in the tavern operate normally every day, see if the wine and food in the [wine rack] are complete, how the income of the [wine table] is, and listen to the drunken words of heroes. My ideal is to run a good tavern and provide customers with a comfortable environment."
78ad6899304786ed908140dd29d9f64f,[Extremely Evil Cold Pond] is extremely cold [Lava Volcano] is unbearably hot [Miasma Ridge] has deep miasma. The environments in these areas are very dangerous. Great hero be careful.
790f135c3ef8497e185dc829e69173fc,"Actively attack others, but can't beat them, such people are too impulsive."
b11a6f4cfbc74ab3e81ad85a52285d78,Understand
bb8eb57e51a83946b4084e532788028d,What do you do in the stable?
9c7c285f4d6b0a4f6f059124e4b5e9f2,"I make money by selling horses and post houses through [stables]. There are also some treasures I have collected in the counter, and some miscellaneous goods are sold in the grocery cabinet. If there is nothing important, I usually stay here."
ff0d559ef551de3f34947e9adf166735,What do you do in the blacksmith shop?
85d264c209215cd5dcdbf071cae3b7ca,I make money by selling forged weapons and weapons through [weapon racks]. I will forge weapons if I have enough materials. I have devoted my life to researching and refining the art of alchemy and metallurgy to cast many divine weapons and spread them throughout the martial arts world.
2329a5077efea0daa6a6ddc80fbe0fb8,What do you do in the cloth shop?
0b2cc5500b3b5ab193df012991067fa8,"I make money by selling hats, clothes and pants made of woven materials through [clothing racks]. If I have enough materials, I will weave better clothes. What I like most in my life is to make a peerless equipment for masters, so that they can be prestigious and walk the rivers and lakes."
eff5cf2201db7ef573d9a754ed09ffc3,What do you do in the hot spring?
c24895e830442842101f48885e839d74,I make money by operating [hot springs]. The reason for opening a hot spring is simply to allow more people to experience the wonderful effects of hot springs and gain a pleasant mood here.
77e3b7b942fd69996f80c7972fc6b416,What do you do in the Langya Pavilion?
21696d2f2a43a1671ca5582745bc8d88,"I make money by selling various organs through [organ racks]. People in the rivers and lakes want to decorate their homes, trap hunting and hide their shapes will patronize my business. This is my life."
508c1b5898aa7a79b27f7863bab05c4c,What do you do in the clinic?
5121dfb3f3237f4b4d274cb419546bf6,"Evil thief, your death date has come!!!"
562037d8fe0a12ad4c6dfe42abecc6db,"I make money by treating patients in [sickbeds] and selling elixir in [medicine racks]. Usually I practice alchemy and cultivate my body. When people in the martial arts world come to see a doctor, I never ask about their names and origins. As long as I can treat them, I will do my best. This is also the foundation of my medical path."
58f80b37aca9790bfbd7527861ebcd8c,"Like challenging myself, ask for location"
597a204eea2d09adfd7346622aabd43f,I want to challenge [Extremely Evil Cold Pond]
f52f7a48b3919ec5f80db35b0cd5a12f,What do you do in the music building?
f55a4eed577de4ba117ae44e71a2dfb1,Making more close friends will be evaluated
548a88ef6c95cb98c4b053807809d3b3,"The reason for opening the music building is simple. I just want to allow more people to appreciate the charm of music, drink and listen to the piano here to eliminate fatigue. Isn't it happy?"
d91c7c5ffb450d3b1b76535a62aa14da,Thank you all
16cb3703534c4be36d9d734f20f48f61,I want to challenge [Lava Volcano]
27e6dc77e95a639d8d46a72957314d16,How to learn martial arts in the school?
04decc98e684d7dc93cb4a26296db8ff,"The bookshelves in the practice room can purchase the school's unique skills and inner strength. When your prestige in this school reaches a certain height, you can take these martial arts at will."
a5d772a305772e94f658b7d3f86359ba,How to treat hidden diseases in the meridians?
a66bd05b5172807b834ab4b96f60e56e,"With such a reputation, how can you still have the face to quibble, we are jealous of evil, how can we let you go!!"
e953074ca8b4e355ba841e1b3e86ce7b,"If you have enough true qi, you can connect all hidden diseases of the same type by yourself. Zhenqi will naturally clear these hidden diseases."
27ca568be27a65d76c430a8cbc4692f2,Continue
1f715ec2da1c98f937da17c1e713e3ed,"It is very cost-effective to take a bath in the hot spring, but the treatment time is too long. If it is a hidden disease that spreads quickly, such as a highly toxic hidden disease, it is best to go to the clinic, but they charge too much black money... By the way, usually prepare some marrow washing pills It will be much more convenient."
1f7b35db8d0c00dea8f1dd33046cd0cd,"Well... how is this possible! Because I encounter different situations every moment, the rivers and lakes are always changeable and sinister, I also want to get rid of these annoying disturbances."
679f6837200137db2944d7fa1ed854df,Can you help me treat it?
e6bdbc02084b7e21eda9f03891793852,"Lie down on the sickbed, let me diagnose you."
e75ca24e8656f8175aafc230e8c5a7ef,"Thank you for your appreciation, great hero. I will not fail the trust and will follow you to the death!! "
375ec8858f2e8ec21295958624199520,Okay
e9918634fb1be4b4c45ee073f9ff3023,How to increase special status?
e9afe6e4c55538a710baa88f4eb52aae,Why is this?
e9bf87feb0d4907244afb25a66c9e574,Obtained 2 Big Return Pills
021085cf9e0d4fb80e9f65bf034f9e80,You can purchase various foods that increase status on the wine rack in the tavern. Praying for rain and snow in the Temple of the City God can also increase the cold.
030898bfb518064e26b8e0f3475d7d06,What fame do you want to know about?
1997975d55e823ec501f5f4a036b1945,How to improve my job?
